".@chuckschumer is keeping the Senate in this week to start voting on those nominees. Good. I’ll be on the floor to talk about Joe Biden’s Afghanistan catastrophe. The American people deserve to get the truth - not the lies &amp; excuses this Administration serves up night &amp; day", Right
"Joe Biden’s Afghanistan withdrawal left 13 soldiers dead &amp; hundreds of Americans behind to the enemy. There has been ZERO accountability. Democrats in Congress don’t want any. Until there is, I won’t let the Senate fast track Biden’s nominees. Let’s vote - and debate Afghanistan", Right
"Secretary Mayorkas today insisted to me that the Biden border plan is “working.” If this crisis counts as success, what would failure look like ", Right
"Hundreds of thousands of illegal aliens are crossing the southern border in record numbers. The humanitarian conditions are appalling. And DHS Secretary Mayorkas says his border plan is “working.” The truth is, Joe Biden wants an open border - and he’s gotten it ", Right
"About to join Pete Hegseth for @FoxNews Prime Time - tune in!", Right
"Great talking with lots of MO reporters again this week. Thanks @ksdknews, @kmbc, @KSHB41, @newspressnow, @RaquelMartinTV, @FOX2now, @fox4kc, @KSNLocalNews, @MarcCox971", Right
"Is Joe Biden going to fire anyone for the Afghanistan debacle - including this shocking loss of innocent lives - or is this the standard he finds acceptable ", Right
"There must be accountability for this, the latest catastrophic chapter of a catastrophic Afghanistan withdrawal - and I will make the Senate go on the record and vote on Joe Biden’s nominees until there is ", Right
"And now the Biden Administration is stopping reporters from covering the border crisis in Del Rio. Is there anything about which this Administration tells the truth ", Right
"Shocking images from the border ", Right
"Joe Biden and his team left hundreds of Americans to the enemy, lost 13 American soldiers to terrorists, and called it a success. It wasn’t success, it was a disgrace. There must be accountability ", Right
"Joining @IngrahamAngle tonight to talk about Joe Biden’s disgraceful betrayal of Americans in Afghanistan and my pledge to block Biden nominees until there is accountability", Right
"Joe Biden called the death of 13 Marines &amp; the abandonment of American civilians to the enemy an “extraordinary success.” Disgraceful. There must be accountability. I will not consent to fast tracking any Defense or State Dept nominee until Biden’s foreign policy team resigns ", Right
".⁦@Facebook⁩ knows Instagram is toxic for teens, but they don’t care - they’re too busy shutting out conservatives and stifling free speech  ", Right
"Proud to endorse my friend @JDVance1 for the US Senate. He will be the principled fighter the working people of Ohio deserve ", Right
"Another shameful act of gross incompetence by a president who has made behaving shamefully his calling card. This is a man who left hundreds of American civilians to the enemy and called it an “extraordinary success” ", Right
"BREAKING: Eugene “Gene” Huelsman, a longtime camera operator for CNN, ABC, NBC, and others, has been ARRESTED for threatening to kill Matt Gaetz and his family. Another man who recently threatened Rep. Gaetz is still free after the DOJ blocked USCP's recommendation for arrest. ", Right
"There’s a lot of follow-up we’re going to have to do with AG Merrick Garland regarding a Department of Justice that has been increasingly weaponized for the sake of politics.  WATCH:   ", Right
".@BreitbartNews – Matt Gaetz: Leftists Are Pushing Fake Facebook ‘Scandal’ to Justify Censorship of Conservatives ", Right
"Republicans are focused on addressing the Biden Border Crisis, supply chain failures, massive inflation, dire security vetting from Afghanistan, and more. Democrats are focused on harassing parents at school board meetings and reviewing Steve Bannon’s podcast. ", Right
".@DarrenJBeattie on @Firebrand_Pod: Wokeness is the official ideology of the American Regime  WATCH:   ", Right
"Democrats can’t Build Back Better, so they’ve decided to Build Back Meaner. ", Right
".@DarrenJBeattie on the Deep State’s Mad Lib for targeting political opponents:  “Someone should’ve warned Oleg Deripaska the fate that befalls anyone who in good faith does business with the United States government.” WATCH:   ", Right
"Why are we on the floor of the House of Representatives listening to the Democrats, socialists, and their Republican puppets reviewing Steve Bannon’s podcast? Democrats can’t Build Back Better, so they’ve decided to Build Back Meaner. ", Right
"Gaetz on @Firebrand_Pod: Critical Race Theory is a rejection of the Civil Rights Movement.  WATCH on Rumble:   ", Right
"Putting political consultants in charge of election crimes is like having the fox guard the henhouse. ", Right
"The greatest domestic threat to our country is the weaponization of the National Security State that has been directed inward against American citizens. #GarlandHearing ", Right
".@DarrenJBeattie to Attorney General Merrick Garland on @Firebrand_Pod:  "How many informants did you have present in the Oath Keepers, Proud Boys, and Three Percenters in the 3-4 months leading up to January 6th?”   WATCH:   ", Right
".@TPostMillennial: WATCH: Matt Gaetz to take on Merrick Garland and the DOJ "Gaetz doesn't anticipate that Garland is 'going to give a straightforward answer to anything,' but he's definitely going to try to hold him accountable." ", Right
".@DarrenJBeattie on @Firebrand_Pod reacts to AG Garland’s plan to use criminal process against those who defy the January 6th Committee:  “It’s outrageous, and it's in keeping with the scam that is the entire January 6th Commission.”  WATCH:   ", Right
"In Episode 12 of @Firebrand_Pod, Rep. Matt Gaetz and @DarrenJBeattie discuss how the Deep State has weaponized the DOJ, preview the showdown with AG Merrick Garland in today’s House Judiciary hearing, and the J6 Committee’s targeting of Steve Bannon.  ", Right
"One justice system for crimes against Democrats and one for crimes against Republicans.   WATCH:     ", Right
"BREAKING: A man traveled across the country with the explicit goal of killing me in Washington, D.C.  Capitol Police recommended arrest. They were blocked by DOJ.    ", Right
"LIVE: I’m joining War Room: Pandemic to discuss the J6 Committee’s targeting of Steve Bannon and the upcoming House Judiciary hearing with AG Garland.  TUNE IN to @RealAmVoice now!  ", Right
"WATCH: Matt Gaetz RIPS J6-Obsessed Dems Targeting Steve Bannon "Do you really think your constituents are hoping you guys are here sharing your hot takes on Steve Bannon’s podcast rather than dealing with crushing inflation, the border crisis, or problems America faces abroad?" ", Right
"Mueller (FBI) once persuaded Oleg Deripaska to pay $25m to rescue a US spy held in Iran named Bob Levinson. The SAME spy &amp; dollar amount cover story used to extort me on a pile of lies. Oleg paid the money. I didn’t. Today, they’re raiding his home.     ", Right
".@Newsmax: Gaetz, Bipartisan House Group Accuse Amazon of Possibly Lying to Congress ", Right
"The greatest domestic threat to America is the weaponization of the National Security State that has been directed inward against our own citizens, often for the preservation of corrupt institutions or the acquisition of political power.  WATCH:   ", Right
""In a letter to Amazon CEO Andy Jassy, 5 members of the U.S. House Judiciary Committee [including Rep. Matt Gaetz] claim that Amazon’s top executives and company founder Jeff Bezos either mislead Congress or lied about Amazon’s business practices." ", Right
"The Department of Justice and FBI are weaponizing federal law enforcement against parents who love their kids and show up to school board meetings.  WATCH Episode 11 of @Firebrand_Pod to see how FBI abuses are getting worse   ", Right
""Remember, if our law enforcement agencies can do this to a President, imagine what they can do to you and I." –Rep. @Jim_Jordan The failures that fueled the corruption of the Trump Russia Hoax are still happening today. WATCH:   ", Right
"Don Gaetz reacts to the FBI/DOJ's targeting of concerned parents at school board meetings:  “Fierce debate, even angry debate, at public meetings is the steam release valve in a democracy. When you take away the public square, you’ve chilled democracy."   ", Right
"Former Florida Senate President Don Gaetz on @Firebrand_Pod: "School Boards Are the Front Lines of the Culture War" WATCH:   ", Right
"Gaetz on Steve Bannon’s War Room: Woke General Admits They Aren’t Capable Of Assessing One's Will To Fight   ", Right
"Paul Ryan and Trey Gowdy were wrong.  Republican Leadership should've been attacking the credibility of the corrupt witch hunt against President Trump from the start. Instead, they put their full trust and confidence in the FBI and Robert Mueller. WATCH:   ", Right
"WATCH: In Episode 11, Matt Gaetz examines how the Deep State abuses our institutions to target political dissidents and interviews his father, Don Gaetz, on the weaponization of federal law enforcement against concerned parents at school board meetings. ", Right
"The War in Afghanistan needed to end. The flaw was believing the Blinken Strategy that we had to withdraw in a way that relied on the Afghan government to fight and provide security.  And because they bought into that Big Lie, 13 Americans are dead today. ", Right
"Taliban v. ISIS: The Civil War in Afghanistan Is Coming   ", Right
"American innovators should not be shut out of a marketplace just because there's a bigger company willing to snuff them out for the monopoly with anti-competitive practices. WATCH:   ", Right
"Of the 198 Methods of “Nonviolent” Action preached in Portland, we’ve seen success with #54, “Turning One’s Back,” when NYPD turned their back on failed Mayor @BilldeBlasio.  He surrendered his streets and went full Portland. Never go full Portland!   ", Right
"Every day people in America’s cities like Portland, Oregon live in filth and squalor, often because the utopian-sounding policies pushed by the Left result in chaos and failure.  WATCH:   ", Right
"When you see evidence of anti-competitive behavior among Big Tech companies, you have to wonder why the DOJ isn’t taking stronger action against them for cheating the economy to kill innovation. Truth is, the DOJ is in on Big Tech's employment grift.     ", Right
"#22 of 198 Methods of “Nonviolent” Action: Political Disrobings?  Can you imagine a society where when we get mad at each other, one option is to be so physically disgusting that the thought of taking off clothes would force the other side to relent?   ", Right
"Jill Biden was making a point by outfit repeating, and it's one America First nationalists, populists, localists, and woke environmentalists alike need to hear: fast fashion sucks. WATCH:   ", Right
"Big Tech conglomerates like Facebook are more than willing to throw their elbows in the face of any competitor that comes their way.  Choice empowers consumers and drives innovation. It’s time we break up Big Tech.  WATCH:   ", Right
"In Episode 10 of @Firebrand_Pod, Congressman Matt Gaetz dives into the bizarre world of the Woketopia, exposes the lengths Big Tech will go to retain power and control, and explores the ethics of fast fashion from an America First perspective! TUNE IN   ", Right
"The illegal immigrant who chased Senator Kyrsten Sinema into a women’s bathroom should be deported, not celebrated by the internet.  WATCH:   ", Right
"The American people should question if Facebook “whistleblower” @FrancesHaugen’s operation is a false flag.  WATCH:   ", Right
"The media vilified those who told the truth about the origins of COVID-19. Now, the dominoes are falling.     ", Right
".@DarrenJBeattie on the National Security State run amok: "Julian Assange really represents the ultimate conclusion of where that can lead. His great offense was he embarrassed the National Security State profoundly." WATCH on Rumble:   ", Right
".@Lawrence O’Donnell says the quiet part out loud: Nancy Pelosi and House Democrats are scheming BEHIND CLOSED DOORS to spend trillions of taxpayer dollars without any open discussion on the House floor. ", Right
"Where has John Durham been all this time while Republicans were spoon-feeding evidence, witnesses, and crooks straight to him? Truth is, no one at the DOJ believes they'll make their careers by pushing for accountability over the Obama/Biden Admin.   ", Right
".@DarrenJBeattie on @Firebrand_Pod: NYT Damage Control Piece on J6 Undermines The Left's Narrative “[@NYTimes isn't] doing this to vindicate Revolver News. They're doing this because the truth is a lot worse and are trying to get ahead of the narrative.”   ", Right
"Though not perfect (bad tax and spending provisions) the MORE Act is a step in the right direction as science has already proven the substance has healing properties in many chronic ailments. (2/2)", Right
"Today I voted YES on the Marijuana Opportunity Reinvestment and Expungement Act to remove marijuana from the list of Schedule 1 drugs, decriminalizing the substance at the federal level and enabling states to set their own policy. (1/2)", Right
"January 6th is now the political cudgel in America used against the Silent Majority. The FBI was participating in the “insurrection” they now claim is an ongoing national security threat. Maybe the FBI is the ongoing national security threat, actually.   ", Right
""Rep. Matt Gaetz (R-FL) took Pentagon leaders to task over the botched Afghanistan withdrawal during a House Armed Services Committee hearing on Wednesday." ", Right
"The @Jerusalem_Post is publishing verifiably false information on @JakeJakeNY’s involvement in a scheme to target my family and I.  Be better, Jerusalem Post. Until then, subscribe to @Firebrand_Pod for the TRUTH!  cc: @YaakovKatz, @GiladErdan1   ", Right
"COMING UP: I’ll be joining War Room: Pandemic in-studio with Steve Bannon!  TUNE IN to @RealAmVoice at 10am ET/9am CT!    ", Right
"In Episode 9, Matt Gaetz examines the FBI’s participation in the events of January 6th, interviews Dr. @DarrenJBeattie to discuss his bombshell reporting in Revolver News, and slams @Jerusalem_Post's false reporting on the targeting of the Gaetz family. ", Right
"When patriots like Lt. Col. Stuart Scheller stand up and demand accountability from military leadership, they get thrown in the brig.  Stuart Scheller did nothing wrong. #FreeStuartScheller    ", Right
"I will never vote to raise the debt limit.", Right
"BREAKING: Rep. Matt Gaetz SLAMS Woke Generals Mark Milley, Lloyd Austin, and Kenneth McKenzie for Their Total Failure as the Leaders of the Armed Forces  "If we didn't have a president that was so addled, you all would be fired. Because that is what you deserve." ", Right
"Jamie Spears is a real dick.   ", Right
"Are Pelosi stock trades influencing legislative votes?  WATCH:   ", Right
"Another day, another @GovMurphy embarrassment.  Time to take notes from @GovRonDeSantis before you ruin New Jersey permanently!    ", Right
".@SecBlinken should immediately shut down the Saudi Arabia Consulate in Los Angeles (@KSAconsulateLA).  Here’s why   ", Right
"The 9/11 families prosecuting litigation against Saudi Arabia deserve justice and the truth. ", Right
"The 9/11 families prosecuting litigation against Saudi Arabia deserve the truth. We all do. Sadly, the United States intelligence agencies are complicit in the cover-up of Saudi Arabia's official assistance of the 9/11 hijackers.  WATCH on Rumble:   ", Right
"Non-leader talks nonsense about non-border.  Get the TRUTH about the Biden Border Crisis here on @Firebrand_Pod:     ", Right
"Tonight, I voted in favor of this year’s National Defense Authorization Act. It provides our military with the necessary resources to defend the nation, supports our service members, and brings $600M+ to enhance the military mission in Northwest Florida.   ", Right
"While @LawAndOrderTV #SVU is a good show, watch @Firebrand_Pod on Rumble for the REAL story!    ", Right
"@TeamEglin NDAA WINS FOR NWFL: $73 Million to build a much-needed Integrated Control Facility at @TeamEglin Air Force Base!    ", Right
"@TeamEglin NDAA WINS FOR NWFL: $74 Million to build and support @TeamEglin Air Force Base's new F-35 mission! #FY2022NDAA   ", Right
"@TeamEglin NDAA WINS FOR NWFL: $100 Million for the planning and design of an Air Force Weapons Technology Integration Center in Okaloosa County!    ", Right
"NDAA WINS FOR NWFL: $395 Million authorized for military construction to @TeamEglin Air Force Base! #FY2022NDAA   ", Right
"Why get triggered by @taradublinrocks’s unhinged voicemail when there's a full @Firebrand_Pod segment to review? Subscribe on Rumble!    ", Right
"BREAKING: Hear the unhinged voicemail triggered by this tweet! @taradublinrocks WATCH on Rumble:     ", Right
"READ: This week I sent a letter to @SecBlinken and called on him to immediately shut down Saudi Arabia’s Los Angeles Consulate until litigation on the Consulate’s involvement in the planning of the 9/11 attacks is resolved.   ", Right
"Foreign consulates have a sinister side. The Kingdom of Saudi Arabia deserves intense focus on this front. Saudi Arabia’s Los Angeles Consulate was directly involved in assisting two 9/11 hijackers. WATCH on Rumble:   ", Right
""Rep. Matt Gaetz is requesting a meeting with Israel’s ambassador to the US, @GiladErdan1, to discuss the alleged extortion plot of the Gaetz family, according to a letter obtained by The Spectator." ", Right
"Harmless paperwork pushing is not the only thing going on at foreign consulates in America. There's a darker side: espionage, subversion, theft, recruitment, information warfare, and catastrophic terrorism. WATCH on Rumble:   ", Right
".@IsraelinNewYork, care to comment on @JakeJakeNY’s involvement in an extortion scheme against a U.S. congressman?  cc: @GiladErdan1    ", Right
"In today’s episode of @Firebrand_Pod, Congressman Matt Gaetz investigates Saudi Arabia’s connection to the planning of the 9/11 attacks, exposes Israel Consulate staffer Jake Novak’s involvement in the scheme to target the Gaetz family, and much more! ", Right
"House Democrats are abandoning America's great ally Israel in a way that hurts not only our standing in the world and within that alliance but in a way that hurts the United States of America. #IronDome ", Right
"Gaetz and Bannon: America Is Under Economic Warfare “We should have a border adjustment tax against the Chinese Communist Party.”    ", Right
"I'm LIVE on War Room: Pandemic with Steve Bannon and @StephenMoore right now! TUNE IN to @RealAmVoice!    ", Right
"On behalf of the tens of thousands of military families in Northwest Florida, I’m proud to support this year’s National Defense Authorization Act.  With this legislation, America will win the future.    ", Right
"The Taliban are barbarians. Bad hombres, one might say.   But like it or not, they were always more legitimate with the people of Afghanistan than the corrupt government we propped up for way too long. ", Right
"BREAKING: Rep. @MTGreenee and I are introducing an amendment to this year’s NDAA to express the sense of Congress that we lack confidence in Secretary Lloyd Austin and General Mark Milley.    ", Right
"Secretary Mayorkas, Joe Biden, and Kamala Harris are total failures. They don’t treat our nation as our home, and it is a grave betrayal.    ", Right
"Republican Firebrands are under attack. Lauren Boebert, Madison Cawthorn, Marjorie Taylor Greene, yours truly.  Democrats, along with their J6 witch hunt, always come for the fighters, but we’re built for the battle and we’re not going anywhere.  WATCH:   ", Right
"Joe Biden deserves impeachment.  ", Right
"Democrats defend Biden for pushing a foreign leader to lie, but they impeached Trump for pushing a foreign leader for the truth. Joe Biden deserves impeachment.  WATCH:   ", Right
"Grifter Generals: How did our national security elite sell a lie for 20 years that we were building something resilient in Afghanistan? The truth is they knew they were lying.  And they were laughing at us as they got crazy rich. WATCH:   ", Right
"BREAKING: I’m joining with @RepScottPerry and others to demand a formal investigation into the substance of General Mark Milley’s disturbing phone calls with Speaker Pelosi and the Chinese Communist Party’s General Li.   ", Right
"America is being invaded.    ", Right
"Stephen Alford’s indictment destroys the media’s narrative and the Deep State’s lies about me, but serious questions remain. Statements and documents prove Alford wasn’t acting alone, but he was indicted alone. Kent and McGee should be indicted.  WATCH:   ", Right
".@DCExaminer: "Matt Gaetz calls for two more tied to $25M extortion scheme to be charged after one indicted" on today's episode of @Firebrand_Pod ", Right
"In today’s jam-packed episode, Congressman Matt Gaetz calls for more Deep State operatives to be indicted, explains why President Biden DESERVES impeachment, exposes grifting generals who profit off of losing American wars, and much more! WATCH on Rumble: ", Right
""On the House side, Rep. Matt Gaetz of Florida called for Milley's ouster, suggesting on @Newsmax that Milley had 'broken some very good laws.'" ", Right
"Your Congressional Firebrands are under fire. I’m used to it, but the target radius is expanding daily.  They attack us because we fight harder than most, but we will not back down.  ", Right
"The top leaders in the Democratic Party gaslight for a process that seems to always make excuses for left-wing purveyors of violence, excuses that really call into question whether or not there is a two-tier system of justice.  ", Right
"BREAKING: Rep. Matt Gaetz Reacts to Revelations in Bob Woodward’s Book Regarding General Mark Milley’s Backchannel to the CCP Military:  “If true, General Milley has broken some very good laws and we ought to make sure there is accountability for that.”   ", Right
"SHOCKING: @RepJerryNadler refers to illegal aliens as "Human Infrastructure" during last night's House Judiciary hearing on amnesty @RepThomasMassie: "The people back home are going to be surprised to learn that illegals are now part of the infrastructure of this country." ", Right
".@RepMcClintock SLAMS House Democrats voting for amnesty while contributing to the Biden Border Crisis: "Please, someone explain to me, how are American workers helped by flooding the labor market with another wave of illegal immigration?"   ", Right
"Lauren Windsor got John Eastman admitting on video that trump planned on going to the Capitol. Video release tmrw.", Left
"Evidence for @January6thCmte ", Left
"They had January 6 planning meetings and we have video proof ", Left
"Can you help us out? Can you reply with #ObamaForTerry? Thanks so much!", Left
"@axios Then these criminals need to be arrested.", Left
"@OneFreshPillow     #ObamaForTerry", Left
"Here’s our new #ObamaForTerry ad! ", Left
"New undercover video of John Eastman caught by @lawindsor—let’s make it viral! ", Left
"Who else wants Terry McAuliffe to win a week from today!? #ObamaForTerry ", Left
"@grantstern ", Left
"When we get 500 replies with #ObamaForTerry we’ll release our new ad. Let’s do this!", Left
"Lauren Windsor got John Eastman on undercover video.       ", Left
"Go buy my friend @Alyssa_Milano’s book right now! It’s a must read! ", Left
"They can’t delete their phone or social media records. #Jan6Insurrection", Left
"@MeganKelleyHall I was supposed to get mine last week but they didn’t have the same brand so I was gonna mix and match but they had it today, so I stayed with the same brand for booster as my first two.", Left
"Our first of 3 new ads in support of McAuliffe will be released today! ", Left
"@mtgreenee Lol you sound mad that investigators have likely have your phone records and social media records.", Left
"I just got my booster! Who else already got, or plans on getting theirs?", Left
"@kirkacevedo Who? ", Left
"Yes follow @AaronParnas! ", Left
"@AaronParnas And it gets drawn straight from her paycheck.", Left
"Video: Marjorie Taylor Greene invites people to come to DC on Jan 6, then a horrifying statement: "We aren't a people that are going to go quietly into the night. We are not a people that are going to be thrust into socialism, without stopping it." Expel. ", Left
"@socflyny Tomorrow’s gonna be a great day that’s all ", Left
"@palomacreative I didn’t promise anything  ", Left
"@BryanJLevek That’s awesome Bryan! I hope you enjoy it!", Left
"@northmiami @LuSelden Bahahaha", Left
"@LuSelden I’m just being positive   or is there more to it? ", Left
"@mmpadellan Booooooo! Lol  Chocolate flavored candy corn", Left
"Tomorrow’s gonna be a great day. ", Left
"@jfistacuffs Happy birthday!", Left
"@annatolentini @julibriskman", Left
"@kaitlancollins ", Left
"@TankSchottle Congratulations Tank! Great job brother!", Left
"@GOPLeader Lol dude this isn’t close to accurate.  Maybe have your folks stop acting like terrorists at school board meetings. ", Left
"It's time for change in Texas. Gov Abbott must go - let's make it happen in 2022. Help us #RemoveAbbott here:  ", Left
""Glenn Youngkin is a test case for how the GOP plans to metastasize Trumpism elsewhere across the nation...we cannot allow this election to be the first step in Trump’s comeback." @kurtbardella #VAGOV  ", Left
"As Governor, @TerryMcAuliffe will lift all Virginians up, but it's on us to lift him up and #VoteTerry on November 2!   ", Left
"Ron Desantis lies and says President Biden “intentionally” is causing issues at the border. What a ridiculous lie.  ", Left
"Ron DeSantis has absolutely no idea what he has done. But the reality will set in after Floridians vote next year. Retweet if you are ready to #RemoveRon @RemoveRon   ", Left
"@LunaticAtLarge @Publix Hope you feel better soon! But you’re right the side effects, if any, are worth it!", Left
"@LunaticAtLarge @Publix That’s a great idea! And it’s perfectly safe to get both at the same time. Well done! ", Left
"@GOPLeader You are such a liar. Quit acting like it’s a neighborhood park. It’s an 1,100 acre National park. Overlooking the Golden Gate Bridge. It’s one of the most visited national park sites in America. Kind of changes your whole BS spin bro. ", Left
"@marceelias And they all should be arrested.", Left
"@TheDemCoalition Let’s go to the video tape. ", Left
"If you were at any January 6th “planning meetings” you must be arrested.", Left
"Expel and arrest Marge Greene. ", Left
"@TimOBrien Arrest Greene. ", Left
"@Phil_Lewis_ ", Left
"@Marcus4Georgia Please follow @Marcus4Georgia ", Left
"Here’s a string of 8 videos of Marjorie Taylor Greene talking about QAnon. This stuff is bananas, even for Marge. ", Left
""You can't allow it to just transfer power 'peacefully' like Joe Biden wants, and allow him to become our president,” Marjorie Taylor Greene said. #ArrestGreene  ", Left
"Marjorie Taylor Greene says "let’s get ready to fight for America tomorrow," the day before the attack, while in front of the US Capitol. Arrest Greene.  ", Left
"@PamLOwen @tribelaw @JohnWDean @glennkirschner2 I’d prefer Glenn", Left
"@hunterw Here’s some video proof backing up Hunter’s reporting ", Left
"@brianschatz @hunterw Here’s some video proof ", Left
"@hunterw Here’s some video proof. ", Left
"@RollingStone @hunterw Here’s some video proof. ", Left
"@TomNamako @hunterw ", Left
"@AOC @hunterw Here’s video evidence ", Left
"Here's video of Marjorie Taylor Greene at the White House in late December 2020 saying she had a "great planning session for our January 6th objection. We aren't going to let this election be stolen by Joe Biden and the Democrats.” Expel and arrest Greene. ", Left
"Arrest everyone involved. Everyone. ", Left
"@tribelaw @JohnWDean Sally Yates?", Left
"@MaryLTrump @taradublinrocks @TheWho ", Left
"@grantstern Any kind of potato works for me. If I had to choose, hash browns!", Left
"@atrupar This is a silly fluff propaganda session. Not even an interview.", Left
"Chocolate chip or sugar cookies? Which are better? Also, please get vaccinated and get your booster!", Left
"@taradublinrocks @TheWho @MaryLTrump ", Left
"@jenwsheehan Lol soon I’ll run out of breakfast food", Left
"Everyone in that trump Willard war room should’ve already been arrested.", Left
"@JaxAlemany @emmersbrown @thamburger @jonswaine ", Left
"We need your help. Our efforts to #BuildBackBetter and fight the fascist right depend on support from folks like you. Please give what you can today!  ", Left
"Finally have swag for @TheDemCoalition all Union printed!  ", Left
"It's time for change in Texas. Gov Abbott must go - let's make it happen in 2022. Help us #RemoveAbbott here:  ", Left
"@BillGroner1 It’s alright Bill lots of folks are frustrated. We all need to get the booster and then there likely will be another booster in the future. Things will get better.", Left
"What are your top 3 favorite Ryan Reynolds movies? Happy birthday Ryan! @VancityReynolds", Left
"Who else is getting/got a booster shot?", Left
"Happy birthday to my much, much older friend Ryan Reynolds! @VancityReynolds", Left
"Croissants or muffins? Which are better? Also please get vaccinated/booster!", Left
"@patriottakes There are so many things wrong with what she posted. Lol so many.", Left
"Gross. ", Left
"@cgritmon Apparently some won’t update til next week ughhh", Left
"@ZaleskiLuke Lol took me a sec", Left
"Powerful message from Karine Jean-Pierre (@KJP46) to LGBTQI+ people across the world: “Our Administration stands with you, we support you, and we love you.” #SpiritDay  ", Left
"Jen Psaki literally schooled Peter Doocy again today ", Left
"@RebelYell409 I waited my turn     lol", Left
"I’m getting my booster shot today! Who else got or plans on getting a booster?", Left
"@the_resistor .@TristanSnell", Left
"Steve Bannon should be in prison. ", Left
"@mkraju Lol Banks is full of it", Left
"@Debby_Knox I’d love to know more about these fraudulent letters Banks is sending around ", Left
"Let’s make Manchin and Sinema irrelevant by expanding the Senate ", Left
"The DoJ must prosecute Steve Bannon.", Left
"@lawindsor WTFF", Left
"Listen live right now! ", Left
"Updated link ", Left
"@TheDemCoalition @NickKnudsenUS @DemCastUSA Updated link: ", Left
"@rubyslippahs Yeah", Left
"Listen LIVE right now: ", Left
"Five military veterans on Sinema's advisory board resigned. They said Sinema’s now one of the "principal obstacles to progress."", Left
"Omg ", Right
"BREAKING: Criminal charges are on the table in Alec Baldwin shooting case say prosecutors - as it emerges crew were shooting cans with live ammunition on set just HOURS before cinematographer's death ", Right
"FLORIDA MAN STORMS DC ", Right
"SPECIAL REPORT: Kassam, Beattie, and Posobiec On the FBI, Jan 6, and the Boston Bombing  ", Right
"SPECIAL REPORT KASSAM, BEATTIE, POSOBIEC  The FBI &amp; Jan 6 ", Right
"Is it just me or is 2021 actually kinda lit", Right
"@Cernovich Sure you have.  Just not in this country.", Right
"Let's roll ", Right
"BREAKING: Left-wing Megadonor and Bill Kristol Ally Funding Facebook Whistleblower Op   ", Right
"About to drop receipts on who is funding the Facebook Whistleblower Op", Right
"Alec Baldwin movie actor says cameras on-set were protected by SHIELDS during gunfire scenes while actors were left to fend for themselves - and that cast were terrified of accident before Alec Baldwin killed cinematographer ", Right
"Monday ", Right
"Well for one, I'm a conservative Christian ", Right
"@pnjaban They will add their Harry Potter house sigils to their robes", Right
"The crazier thing is that there were people saying Kyle should take the stand. No need to take the risk. ", Right
"135,000 views ", Right
"Kyle Rittenhouse trial starts in 6 days", Right
"LocalRumbles ", Right
"对 ", Right
"Wow ", Right
"Way ahead of you 同志 ", Right
"Dropping Receipts On Facebook Karen ", Right
"America is going to be a different country when the judicial bench is all millennials", Right
"@SwordAndScale Going to be a different country when the bench is all millennials", Right
"All 3 of the rioters were white ", Right
"WATCH: Kyle Rittenhouse’s prosecutor just screwed up and admitted the mob member who was shot started the fight  This case is not going very well for them ", Right
"BREAKING: Kyle Rittenhouse prosector says the mob member didn’t attack anyone else and all he did before was  ‘arson’ ", Right
"Holy shlit ", Right
"Stay warm while melting the snowflakes Get it -&gt;   ", Right
"Schiff, Democrats Pivot Hard on Justice Department Election Interference › American Greatness ", Right
"Halloween was never a pagan holiday. It stems from the church in 835AD and the Feast of All Hallows ", Right
"Bryson Gray's 'Let’s Go Brandon' Anthem Soars Past Adele to #1 on iTunes Charts ", Right
"@realCCrump @RealBrysonGray I do", Right
"Congrats @RealBrysonGray!! ", Right
"HAHAHAHAHAAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAAHHAHAHAHA ", Right
"They big mad ", Right
"#DrDogKiller ", Right
"@ElijahSchaffer T R U T H", Right
"    BREAKING: Rumble acquires social media site Locals ", Right
"Massive win for truth. Massive. They will come hard for this judge. ", Right
"BREAKING: Judge rules mob members shot by Kyle Rittenhouse cannot be called "victims," but can be referred to as as "rioters, arsonists, and looters" during his trial, which kicks off Nov 1", Right
"They were attacking him ", Right
"I can’t help being such eye candy but what can I say, the Lord gives us all burdens to carry   ", Right
"@Timcast @Peoples_Pundit Check out @LawSelfDefense work on this", Right
"BREAKING: Businesses ask White House to delay Biden Covid vaccine mandate until after Christmas  Another #FreedomFlu W  ", Right
"@SwordAndScale @Yinzer_Yapper Again - pure fiction. When the urban legend started it wasnt even Gere", Right
"Extroverts do be like that ", Right
"Trust the experts! ", Right
"What the funk ", Right
"@AdamBaldwin ", Right
"I keep telling people to stop messing with this stuff Jamaican cult leader whose followers killed two people in 'human sacrifice' ritual dies in police car crash while being taken to court ", Right
"Are you paying attention yet? ", Right
"You'll own nothing. Because you'll be owned.  US National Home Prices Accelerate At Record Pace In August, "Amplified By Investor Demand" ", Right
"Headlines you never see on Wall St Beijing Tells Evergrande's Billionaire Founder To Repay The Insolvent Company's Debts ", Right
"BREAKING: Detectives find loose and boxed ammunition and a 'fanny pack w/ ammo' on Alec Baldwin set ", Right
"Loudoun County judge finds boy 'in a skirt' GUILTY of sexually assaulting female student in girls' bathroom: Victim's vindicated parents demand apology from NSBA for labeling them 'domestic terrorists' for trying to protect their daughter ", Right
"What the government isn't telling you about inflation - Washington Times ", Right
"Twitter is clearly allowing a promoted campaign to suppress #DrDogKiller from #1 trending ", Right
